timestamp,rpm,throttle,egt,cht,oil_temp,fault_active
20.0,3349.96,0.5389,795.65,352.94,155.78,False
20.5,3330.35,0.5399,787.77,361.22,156.64,False
21.0,3368.71,0.5408,787.55,358.03,159.18,False
21.5,3351.08,0.5417,792.52,353.67,159.44,False
22.0,3347.39,0.5426,787.25,352.19,159.02,False
22.5,3390.32,0.5435,794.83,356.07,159.38,False
23.0,3387.11,0.5444,795.78,355.58,161.15,False
23.5,3371.8,0.5453,803.01,357.75,156.62,False
24.0,3338.08,0.5462,804.23,362.76,158.84,False
24.5,3359.99,0.5471,803.93,354.65,157.53,False
25.0,3382.72,0.5479,795.29,358.34,159.12,False
25.5,3378.8,0.5488,804.93,359.01,160.87,False
26.0,3333.22,0.5497,798.28,356.58,157.27,False
26.5,3358.82,0.5506,797.48,362.24,157.18,False
27.0,3379.15,0.5514,797.35,358.88,161.96,False
27.5,3391.43,0.5523,807.08,359.77,158.69,False
28.0,3378.32,0.5531,802.22,361.14,158.03,False
28.5,3386.72,0.554,802.76,368.53,164.08,False
29.0,3369.94,0.5548,800.79,356.95,159.26,False
29.5,3395.4,0.5556,808.87,359.51,159.26,False
30.0,3348.21,0.5565,802.62,358.87,159.63,False
30.5,3375.68,0.5573,803.56,357.15,157.87,False
31.0,3437.84,0.5581,798.19,359.48,164.6,False
31.5,3455.39,0.5589,799.36,362.02,161.73,False
32.0,3433.87,0.5597,800.86,362.74,162.71,False
32.5,3409.99,0.5605,804.5,363.42,158.53,False
33.0,3398.52,0.5613,805.62,364.87,160.28,False
33.5,3414.68,0.5621,812.59,364.98,162.21,False
34.0,3408.26,0.5629,808.09,362.69,162.25,False
34.5,3407.19,0.5637,819.11,369.91,162.5,False
35.0,3395.79,0.5644,803.64,369.1,162.37,False
35.5,3422.56,0.5652,801.04,368.64,162.86,False
36.0,3392.64,0.5659,807.95,366.97,162.17,False
36.5,3410.87,0.5667,810.33,365.75,162.47,False
37.0,3448.0,0.5674,798.55,366.12,162.63,False
37.5,3426.33,0.5682,810.06,361.88,163.04,False
38.0,3456.78,0.5689,804.78,370.06,161.83,False
38.5,3422.81,0.5696,807.71,366.78,165.19,False
39.0,3437.47,0.5703,822.15,371.62,163.58,False
39.5,3462.47,0.571,816.2,370.88,162.21,False
40.0,3430.67,0.5717,811.02,371.67,160.55,False
40.5,3446.72,0.5724,814.06,372.52,164.5,False
41.0,3469.2,0.5731,819.16,364.59,162.97,False
41.5,3411.04,0.5738,813.41,374.13,164.48,False
42.0,3422.18,0.5745,811.42,369.99,160.86,False
42.5,3424.4,0.5751,818.53,373.65,164.61,False
43.0,3393.63,0.5758,818.97,370.68,164.32,False
43.5,3473.41,0.5764,807.6,368.97,164.76,False
44.0,3411.05,0.5771,825.76,372.13,165.37,False
44.5,3432.85,0.5777,822.91,374.51,164.23,False
45.0,3450.52,0.5783,820.64,368.98,163.56,False
45.5,3444.33,0.579,821.66,374.84,161.83,False
46.0,3446.4,0.5796,827.59,369.88,162.39,False
46.5,3454.45,0.5802,824.84,372.4,166.78,False
47.0,3469.03,0.5808,825.26,374.29,168.86,False
47.5,3449.25,0.5813,811.46,377.7,163.38,False
48.0,3456.96,0.5819,828.44,368.33,161.87,False
48.5,3424.2,0.5825,818.33,374.7,165.51,False
49.0,3463.15,0.583,815.65,366.7,164.65,False
49.5,3449.57,0.5836,825.41,375.97,164.9,False
50.0,3475.57,0.5841,824.65,375.69,163.29,False
50.5,3458.12,0.5847,824.88,376.8,163.99,False
51.0,3473.45,0.5852,822.95,374.21,166.51,False
51.5,3424.46,0.5857,818.17,370.35,160.26,False
52.0,3452.04,0.5862,828.77,374.16,165.4,False
52.5,3488.64,0.5867,832.03,375.03,167.78,False
53.0,3469.93,0.5872,821.56,373.66,162.19,False
53.5,3451.54,0.5877,824.31,378.07,168.66,False
54.0,3442.85,0.5882,828.41,372.74,166.24,False
54.5,3469.03,0.5887,817.63,378.85,164.15,False
55.0,3462.12,0.5891,821.76,374.3,166.28,False
55.5,3470.14,0.5896,829.08,377.55,168.13,False
56.0,3468.17,0.59,820.37,379.86,164.89,False
56.5,3498.39,0.5904,829.99,376.45,166.31,False
57.0,3516.18,0.5909,838.76,377.23,166.0,False
57.5,3499.72,0.5913,824.45,378.2,165.68,False
58.0,3485.48,0.5917,824.8,372.61,161.65,False
58.5,3457.84,0.5921,826.96,376.67,169.73,False
59.0,3503.27,0.5925,824.72,378.76,165.09,False
59.5,3476.4,0.5928,830.73,379.74,165.28,False
60.0,3504.29,0.5932,824.36,378.06,171.21,False
60.5,3488.37,0.5936,877.5,378.47,167.23,True
61.0,3483.64,0.5939,869.73,376.01,166.98,True
61.5,3468.59,0.5942,874.16,381.75,166.9,True
62.0,3480.72,0.5946,873.34,377.72,168.08,True
62.5,3450.62,0.5949,869.62,372.81,163.27,True
63.0,3515.3,0.5952,876.0,376.76,163.3,True
63.5,3429.48,0.5955,869.03,386.31,167.22,True
64.0,3478.31,0.5958,874.28,374.49,165.8,True
64.5,3492.2,0.5961,871.73,381.67,167.12,True
65.0,3504.26,0.5964,868.92,382.11,169.73,True
65.5,3472.14,0.5966,868.11,383.54,166.13,True
66.0,3520.26,0.5969,870.52,384.0,166.81,True
66.5,3497.95,0.5971,880.73,378.66,164.7,True
67.0,3484.4,0.5973,875.34,375.15,167.89,True
67.5,3483.16,0.5976,878.98,372.76,165.07,True
68.0,3460.74,0.5978,869.26,380.78,166.32,True
68.5,3489.91,0.598,872.75,380.74,164.69,True
69.0,3509.6,0.5982,877.0,381.37,167.85,True
69.5,3501.85,0.5984,883.99,380.03,166.15,True
70.0,3481.29,0.5985,868.78,376.63,165.01,True
70.5,3495.36,0.5987,875.74,380.59,165.28,True
71.0,3515.17,0.5989,877.87,380.03,165.53,True
71.5,3508.49,0.599,875.22,376.23,166.72,True
72.0,3503.11,0.5991,869.88,381.2,163.97,True
72.5,3524.9,0.5993,880.71,379.93,167.62,True
73.0,3450.27,0.5994,868.77,379.85,164.77,True
73.5,3513.02,0.5995,884.62,377.25,165.25,True
74.0,3503.68,0.5996,882.76,377.15,167.44,True
74.5,3535.61,0.5997,866.5,377.01,166.11,True
75.0,3488.96,0.5997,878.88,381.62,163.41,True
75.5,3509.85,0.5998,871.98,384.74,165.72,True
76.0,3486.95,0.5999,877.61,383.23,167.88,True
76.5,3466.08,0.5999,877.63,377.86,167.46,True
77.0,3471.41,0.6,877.2,378.56,164.43,True
77.5,3514.22,0.6,876.19,379.15,169.9,True
78.0,3491.17,0.6,875.16,381.8,165.76,True
78.5,3509.42,0.6,872.33,379.77,169.73,True
79.0,3479.18,0.6,862.93,385.83,172.1,True
79.5,3491.85,0.6,865.3,380.06,166.42,True
80.0,3496.09,0.6,869.4,382.72,168.04,True
80.5,3469.92,0.5999,878.44,387.12,167.33,True
81.0,3492.95,0.5999,874.2,382.79,163.52,True
81.5,3502.85,0.5998,872.92,386.47,166.63,True
82.0,3532.76,0.5998,869.31,382.66,167.6,True
82.5,3481.84,0.5997,875.66,384.5,166.31,True
83.0,3465.17,0.5996,874.62,378.12,166.26,True
83.5,3497.14,0.5995,866.12,375.94,167.89,True
84.0,3488.06,0.5994,861.74,383.1,167.46,True
84.5,3483.95,0.5993,867.9,383.2,167.6,True
85.0,3545.57,0.5992,876.5,381.8,166.55,True
85.5,3513.92,0.599,877.42,384.33,165.82,True
86.0,3488.51,0.5989,871.8,382.89,169.84,True
86.5,3487.66,0.5987,871.96,381.39,166.33,True
87.0,3515.47,0.5986,862.71,377.9,165.23,True
87.5,3449.59,0.5984,869.02,377.56,166.37,True
88.0,3517.8,0.5982,872.48,377.13,166.63,True
88.5,3516.04,0.598,868.69,377.41,167.83,True
89.0,3490.12,0.5978,876.66,380.01,168.09,True
89.5,3473.32,0.5976,873.2,379.33,164.22,True
90.0,3462.19,0.5974,876.53,378.81,164.58,True
90.5,3490.96,0.5972,878.58,372.92,163.59,True
91.0,3473.82,0.5969,880.07,380.5,168.09,True
91.5,3468.85,0.5967,866.98,380.89,166.63,True
92.0,3501.97,0.5964,871.45,380.27,166.79,True
92.5,3505.87,0.5961,876.23,374.46,161.94,True
93.0,3509.65,0.5958,877.93,376.13,162.68,True
93.5,3490.87,0.5956,876.43,384.46,167.39,True
94.0,3480.71,0.5953,867.1,378.97,165.71,True
94.5,3467.07,0.5949,881.58,384.16,168.54,True
95.0,3468.16,0.5946,875.38,380.58,167.11,True
95.5,3510.75,0.5943,874.05,380.74,167.45,True
96.0,3491.73,0.594,861.71,378.63,165.01,True
96.5,3458.45,0.5936,878.78,383.41,168.79,True
97.0,3488.26,0.5933,876.87,378.1,166.43,True
97.5,3460.37,0.5929,871.83,378.09,163.36,True
98.0,3480.28,0.5925,869.18,383.14,167.7,True
98.5,3480.57,0.5921,870.54,377.71,165.45,True
99.0,3457.71,0.5917,868.26,375.17,163.3,True
99.5,3488.58,0.5913,870.68,371.87,165.5,True
100.0,3497.24,0.5909,873.72,380.13,165.76,True
100.5,3459.37,0.5905,862.7,377.91,166.38,True
101.0,3500.94,0.5901,873.31,376.29,163.07,True
101.5,3467.72,0.5896,868.58,375.89,164.34,True
102.0,3478.04,0.5892,864.65,374.41,166.06,True
102.5,3463.8,0.5887,868.05,376.92,163.09,True
103.0,3461.05,0.5883,873.69,372.41,161.07,True
103.5,3432.25,0.5878,866.3,375.78,165.0,True
104.0,3492.57,0.5873,852.44,376.67,168.28,True
104.5,3444.5,0.5868,863.55,373.01,163.3,True
105.0,3459.28,0.5863,872.22,380.56,164.34,True
105.5,3502.63,0.5858,864.89,380.09,164.76,True
106.0,3465.86,0.5853,866.17,384.14,166.57,True
106.5,3447.77,0.5848,868.8,373.29,163.81,True
107.0,3478.75,0.5842,863.72,374.98,164.74,True
107.5,3465.96,0.5837,865.3,368.09,165.97,True
108.0,3438.21,0.5831,855.56,373.49,164.72,True
108.5,3442.58,0.5826,866.52,369.4,163.66,True
109.0,3443.33,0.582,861.72,374.01,162.38,True
109.5,3468.07,0.5814,861.85,367.25,160.39,True
110.0,3451.88,0.5808,860.01,372.36,164.17,True
110.5,3455.15,0.5803,865.42,369.08,161.79,True
111.0,3427.27,0.5797,861.7,375.89,163.19,True
111.5,3397.59,0.579,851.29,369.39,162.85,True
112.0,3437.91,0.5784,859.56,370.68,165.97,True
112.5,3431.0,0.5778,854.6,372.78,160.71,True
113.0,3450.73,0.5772,858.96,370.63,166.87,True
113.5,3428.89,0.5765,868.29,370.12,161.04,True
114.0,3441.12,0.5759,852.14,368.26,164.3,True
114.5,3449.19,0.5752,853.93,373.19,165.72,True
115.0,3465.15,0.5746,859.21,374.03,159.55,True
115.5,3428.39,0.5739,851.74,370.0,162.07,True
116.0,3429.73,0.5732,865.0,368.84,163.94,True
116.5,3426.7,0.5725,855.47,369.07,163.91,True
117.0,3452.92,0.5718,862.83,369.68,164.1,True
117.5,3404.85,0.5711,853.64,371.27,164.55,True
118.0,3430.33,0.5704,858.0,369.61,165.11,True
118.5,3430.11,0.5697,851.27,368.84,156.75,True
119.0,3430.18,0.569,834.29,362.35,163.41,True
119.5,3430.25,0.5683,846.19,365.07,165.14,True
120.0,3409.19,0.5675,862.69,366.88,163.11,True
120.5,3449.35,0.5668,851.59,363.55,161.97,True
121.0,3414.43,0.5661,843.57,365.47,160.59,True
121.5,3431.75,0.5653,850.02,365.06,161.76,True
122.0,3415.82,0.5645,852.38,362.58,159.78,True
122.5,3431.53,0.5638,846.68,360.99,162.64,True
123.0,3416.78,0.563,840.52,365.59,163.11,True
123.5,3413.05,0.5622,850.77,360.35,162.18,True
124.0,3397.54,0.5614,844.63,366.84,164.37,True
124.5,3437.5,0.5606,853.04,363.55,162.0,True
125.0,3414.95,0.5598,846.5,363.93,162.83,True
125.5,3396.42,0.559,841.66,361.94,162.33,True
126.0,3395.64,0.5582,846.42,364.84,160.19,True
126.5,3408.67,0.5574,846.02,358.77,163.71,True
127.0,3381.47,0.5566,835.26,358.98,158.66,True
127.5,3390.46,0.5558,841.56,360.75,161.83,True
128.0,3394.14,0.5549,843.91,362.63,161.7,True
128.5,3343.08,0.5541,839.9,354.49,160.42,True
129.0,3383.04,0.5533,846.34,364.23,160.63,True
129.5,3371.0,0.5524,842.92,358.71,160.1,True
130.0,3398.6,0.5516,837.08,362.34,161.33,True
130.5,3357.63,0.5507,844.12,361.65,160.05,True
131.0,3359.32,0.5498,834.33,357.56,160.81,True
131.5,3353.28,0.549,840.18,355.07,159.19,True
132.0,3372.4,0.5481,849.59,354.28,162.42,True
132.5,3371.0,0.5472,838.78,358.39,160.23,True
133.0,3362.72,0.5463,843.35,356.28,161.48,True
133.5,3350.69,0.5454,835.14,354.05,160.0,True
134.0,3390.25,0.5445,834.4,356.28,156.73,True
134.5,3354.51,0.5436,826.17,353.74,159.28,True
135.0,3383.23,0.5427,847.53,354.33,161.57,True
135.5,3359.45,0.5418,832.07,356.99,158.69,True
136.0,3354.51,0.5409,830.13,351.11,155.35,True
136.5,3363.08,0.54,830.12,353.11,158.32,True
137.0,3363.62,0.5391,831.74,352.54,160.62,True
137.5,3377.0,0.5382,832.64,357.02,160.52,True
138.0,3365.7,0.5372,832.57,355.49,158.94,True
138.5,3318.83,0.5363,832.33,349.23,156.18,True
139.0,3364.51,0.5354,832.35,357.35,157.09,True
139.5,3313.05,0.5344,826.27,352.79,157.65,True
140.0,3356.42,0.5335,824.98,353.13,155.38,True
140.5,3340.39,0.5326,826.12,349.41,156.75,True
141.0,3325.34,0.5316,824.06,356.56,156.89,True
141.5,3321.77,0.5307,814.24,348.15,156.42,True
142.0,3310.54,0.5297,830.94,349.93,159.38,True
142.5,3323.1,0.5287,823.53,349.74,156.68,True
143.0,3353.85,0.5278,811.05,343.58,155.44,True
143.5,3317.36,0.5268,825.4,350.59,155.62,True
144.0,3335.04,0.5259,826.4,349.3,158.18,True
144.5,3317.69,0.5249,817.74,350.42,156.33,True
145.0,3309.84,0.5239,827.21,340.55,153.13,True
145.5,3283.64,0.523,817.32,346.72,152.81,True
146.0,3285.24,0.522,814.13,354.43,159.29,True
146.5,3294.27,0.521,815.91,343.19,151.73,True
147.0,3297.72,0.52,812.03,345.96,152.2,True
147.5,3282.37,0.519,817.05,346.88,156.1,True
148.0,3268.74,0.5181,819.87,342.96,156.38,True
148.5,3292.48,0.5171,808.0,343.98,155.71,True
149.0,3302.48,0.5161,813.46,349.09,156.85,True
149.5,3282.62,0.5151,817.2,349.87,158.61,True
150.0,3260.72,0.5141,808.1,348.09,152.43,True
150.5,3256.35,0.5131,809.58,344.47,154.2,True
151.0,3267.31,0.5121,807.92,340.64,152.5,True
151.5,3323.47,0.5111,812.06,345.0,153.14,True
152.0,3271.64,0.5101,806.29,333.96,151.21,True
152.5,3236.65,0.5091,797.88,337.89,156.48,True
153.0,3269.49,0.5082,814.86,342.28,155.25,True
153.5,3249.86,0.5072,810.31,342.8,152.38,True
154.0,3276.58,0.5062,809.79,338.53,151.15,True
154.5,3239.21,0.5052,806.67,340.72,151.66,True
155.0,3260.93,0.5042,808.37,341.16,156.21,True
155.5,3283.44,0.5032,799.78,343.92,151.9,True
156.0,3276.3,0.5022,804.41,337.2,149.2,True
156.5,3249.47,0.5012,795.54,340.91,155.7,True
157.0,3234.46,0.5002,804.13,335.39,151.27,True
157.5,3263.39,0.4992,801.7,342.35,151.41,True
158.0,3265.39,0.4982,801.65,339.09,151.34,True
158.5,3241.91,0.4972,799.86,333.76,153.41,True
159.0,3253.41,0.4962,802.68,340.44,154.84,True
159.5,3230.4,0.4952,800.86,333.52,151.85,True
160.0,3223.41,0.4942,806.37,336.05,151.22,True
160.5,3256.78,0.4932,786.69,328.48,153.1,True
161.0,3231.63,0.4922,798.07,330.11,151.32,True
161.5,3268.0,0.4912,800.22,334.17,150.34,True
162.0,3217.55,0.4902,784.73,334.0,152.77,True
162.5,3191.44,0.4892,791.35,329.32,149.0,True
163.0,3221.54,0.4882,783.51,334.2,152.29,True
163.5,3212.96,0.4872,780.81,328.94,153.11,True
164.0,3159.95,0.4862,790.76,327.96,152.11,True
164.5,3199.53,0.4852,793.8,332.76,154.03,True
165.0,3206.5,0.4842,792.94,326.18,152.59,True
165.5,3192.89,0.4832,787.54,330.14,146.94,True
166.0,3210.21,0.4823,794.47,330.66,146.75,True
166.5,3200.7,0.4813,792.63,323.72,147.63,True
167.0,3218.25,0.4803,789.56,330.16,153.36,True
167.5,3207.65,0.4793,790.79,336.63,149.07,True
168.0,3179.87,0.4783,788.93,329.39,148.3,True
168.5,3172.75,0.4774,797.63,328.63,147.75,True
169.0,3209.28,0.4764,784.83,326.47,150.2,True
169.5,3162.7,0.4754,786.44,332.54,149.87,True
170.0,3178.59,0.4744,781.44,325.15,148.29,True
170.5,3176.14,0.4735,787.85,320.76,150.38,True
171.0,3173.7,0.4725,784.46,322.16,151.17,True
171.5,3203.81,0.4716,786.68,320.58,150.03,True
172.0,3184.6,0.4706,773.16,324.64,148.97,True
172.5,3185.24,0.4696,781.38,325.17,151.05,True
173.0,3196.26,0.4687,765.47,322.93,147.63,True
173.5,3134.32,0.4677,779.59,327.22,145.65,True
174.0,3173.73,0.4668,773.85,321.04,150.64,True
174.5,3153.8,0.4659,780.06,317.04,151.27,True
175.0,3174.36,0.4649,776.16,323.97,144.59,True
175.5,3183.62,0.464,774.77,321.22,146.29,True
176.0,3146.03,0.4631,779.19,322.2,148.45,True
176.5,3155.15,0.4621,777.61,319.77,151.47,True
177.0,3121.65,0.4612,780.68,324.73,145.17,True
177.5,3195.3,0.4603,778.68,323.14,146.8,True
178.0,3144.08,0.4594,772.0,321.0,149.41,True
178.5,3149.77,0.4585,767.82,321.9,148.32,True
179.0,3156.97,0.4576,775.45,318.22,144.49,True
179.5,3124.25,0.4566,762.89,319.35,146.05,True
180.0,3130.57,0.4557,755.64,314.51,148.33,True
