timestamp,rpm,throttle,egt,cht,oil_temp,fault_active
25.5,3750.79,0.6976,912.81,423.73,182.44,False
26.0,3705.03,0.6984,906.11,421.28,178.83,False
26.5,3730.45,0.6992,905.25,426.9,178.73,False
27.0,3750.59,0.7,905.07,423.51,183.5,False
27.5,3762.68,0.7008,914.74,424.37,180.22,False
28.0,3749.37,0.7015,909.83,425.7,179.55,False
28.5,3757.56,0.7023,910.31,433.05,185.59,False
29.0,3740.56,0.7031,908.27,421.44,180.76,False
29.5,3765.8,0.7038,916.28,423.96,180.74,False
30.0,3718.38,0.7045,909.97,423.28,181.1,False
30.5,3595.61,0.7053,910.84,421.51,214.33,True
31.0,3657.53,0.706,905.4,423.81,221.04,True
31.5,3674.82,0.7067,906.49,426.3,218.15,True
32.0,3653.05,0.7074,907.92,426.98,219.13,True
32.5,3628.9,0.7081,911.48,427.61,214.92,True
33.0,3617.15,0.7088,912.52,429.01,216.66,True
33.5,3633.03,0.7094,919.41,429.07,218.57,True
34.0,3626.32,0.7101,914.82,426.73,218.6,True
34.5,3624.95,0.7108,925.77,433.9,218.83,True
35.0,3613.25,0.7114,910.21,433.03,218.68,True
35.5,3639.7,0.712,907.51,432.52,219.15,True
36.0,3609.46,0.7127,914.33,430.8,218.44,True
36.5,3627.36,0.7133,916.61,429.52,218.73,True
37.0,3664.15,0.7139,904.74,429.83,218.87,True
37.5,3642.14,0.7145,916.14,425.53,219.26,True
38.0,3672.23,0.7151,910.76,433.65,218.03,True
38.5,3637.9,0.7156,913.58,430.3,221.37,True
39.0,3652.19,0.7162,927.92,435.09,219.73,True
39.5,3676.81,0.7168,921.85,434.28,218.34,True
40.0,3644.63,0.7173,916.57,435.0,216.65,True
40.5,3660.28,0.7179,919.49,435.78,220.59,True
41.0,3682.36,0.7184,924.48,427.78,219.03,True
41.5,3623.79,0.7189,918.6,437.25,220.51,True
42.0,3634.51,0.7194,916.49,433.03,216.88,True
42.5,3636.29,0.7199,923.48,436.62,220.6,True
43.0,3605.09,0.7204,923.79,433.58,220.28,True
43.5,3684.42,0.7208,912.29,431.79,220.7,True
44.0,3621.61,0.7213,930.32,434.87,221.28,True
44.5,3642.94,0.7217,927.33,437.16,220.12,True
45.0,3660.14,0.7222,924.93,431.56,219.42,True
45.5,3653.47,0.7226,925.81,437.33,217.66,True
46.0,3655.05,0.723,931.6,432.28,218.19,True
46.5,3662.61,0.7234,928.7,434.72,222.55,True
47.0,3676.67,0.7238,928.98,436.52,224.61,True
47.5,3656.38,0.7242,915.02,439.84,219.09,True
48.0,3663.57,0.7246,931.86,430.38,217.56,True
48.5,3630.27,0.7249,921.6,436.66,221.16,True
49.0,3668.69,0.7253,918.75,428.56,220.27,True
49.5,3654.56,0.7256,928.36,437.74,220.49,True
50.0,3680.0,0.7259,927.44,437.36,218.85,True
50.5,3661.98,0.7262,927.5,438.37,219.52,True
51.0,3676.74,0.7265,925.4,435.69,222.01,True
51.5,3627.17,0.7268,920.46,431.72,215.72,True
52.0,3654.15,0.7271,930.88,435.43,220.82,True
52.5,3690.15,0.7273,933.96,436.19,223.17,True
53.0,3670.83,0.7276,923.32,434.72,217.54,True
53.5,3651.82,0.7278,925.89,439.02,223.98,True
54.0,3642.5,0.7281,929.81,433.58,221.52,True
54.5,3668.06,0.7283,918.84,439.58,219.39,True
55.0,3660.5,0.7285,922.79,434.92,221.48,True
55.5,3667.86,0.7287,929.92,438.05,223.3,True
56.0,3665.23,0.7288,921.02,440.25,220.02,True
56.5,3694.79,0.729,930.44,436.72,221.4,True
57.0,3711.9,0.7292,939.02,437.39,221.05,True
57.5,3694.75,0.7293,924.51,438.24,220.7,True
58.0,3679.82,0.7294,924.66,432.53,216.62,True
58.5,3651.48,0.7295,926.62,436.47,224.66,True
59.0,3696.2,0.7296,924.17,438.43,219.98,True
59.5,3668.62,0.7297,929.98,439.29,220.13,True
60.0,3695.78,0.7298,923.4,437.48,226.02,True
60.5,3679.12,0.7299,936.32,437.77,221.99,True
61.0,3673.65,0.7299,928.34,435.18,221.7,True
61.5,3657.86,0.73,932.55,440.79,221.58,True
62.0,3669.23,0.73,931.51,436.62,222.72,True
62.5,3638.36,0.73,927.57,431.58,217.86,True
63.0,3702.28,0.73,933.73,435.39,217.84,True
63.5,3615.68,0.73,926.52,444.81,221.72,True
64.0,3663.72,0.73,931.55,432.85,220.25,True
64.5,3676.82,0.7299,928.77,439.89,221.53,True
65.0,3688.07,0.7299,925.72,440.19,224.09,True
65.5,3655.15,0.7298,924.68,441.48,220.44,True
66.0,3702.45,0.7297,926.86,441.81,221.08,True
66.5,3679.32,0.7297,936.83,436.32,218.92,True
67.0,3664.94,0.7296,931.2,432.66,222.06,True
67.5,3662.86,0.7295,934.59,430.13,219.2,True
68.0,3639.6,0.7293,924.64,438.0,220.39,True
68.5,3667.93,0.7292,927.87,437.81,218.72,True
69.0,3686.76,0.7291,931.88,438.29,221.83,True
69.5,3678.16,0.7289,938.62,436.81,220.08,True
70.0,3656.73,0.7287,923.16,433.26,218.89,True
70.5,3669.92,0.7285,929.86,437.07,219.11,True
71.0,3688.85,0.7283,931.74,436.35,219.3,True
71.5,3681.29,0.7281,928.83,432.39,220.44,True
72.0,3675.01,0.7279,923.23,437.21,217.64,True
72.5,3695.91,0.7277,933.8,435.78,221.24,True
73.0,3620.37,0.7274,921.6,435.55,218.33,True
73.5,3682.22,0.7272,937.19,432.79,218.76,True
74.0,3671.96,0.7269,935.06,432.54,220.9,True
74.5,3702.98,0.7266,918.54,432.24,219.51,True
75.0,3655.41,0.7263,930.65,436.68,216.77,True
75.5,3675.36,0.726,923.48,439.64,219.02,True
76.0,3651.53,0.7257,928.84,437.97,221.12,True
76.5,3629.73,0.7254,928.59,432.44,220.65,True
77.0,3634.11,0.725,927.88,432.97,217.56,True
77.5,3675.98,0.7247,926.6,433.39,222.98,True
78.0,3651.98,0.7243,925.29,435.88,218.79,True
78.5,3669.27,0.7239,922.19,433.68,222.7,True
79.0,3638.07,0.7236,912.51,439.58,225.01,True
79.5,3649.78,0.7232,914.6,433.64,219.28,True
80.0,3653.06,0.7227,918.42,436.13,220.85,True
80.5,3625.92,0.7223,927.18,440.37,220.08,True
81.0,3647.98,0.7219,922.66,435.87,216.21,True
81.5,3656.9,0.7214,921.09,439.37,219.26,True
82.0,3685.83,0.721,917.2,435.39,220.18,True
82.5,3633.93,0.7205,923.27,437.06,218.83,True
83.0,3616.27,0.72,921.94,430.51,218.72,True
83.5,3647.26,0.7196,913.15,428.16,220.3,True
84.0,3637.19,0.7191,908.49,435.14,219.81,True
84.5,3632.09,0.7185,914.36,435.08,219.89,True
85.0,3692.72,0.718,922.67,433.5,218.78,True
85.5,3660.07,0.7175,923.31,435.87,217.99,True
86.0,3633.67,0.717,917.39,434.25,221.95,True
86.5,3631.82,0.7164,917.27,432.58,218.39,True
87.0,3658.63,0.7158,907.72,428.91,217.23,True
87.5,3591.75,0.7153,913.75,428.39,218.31,True
88.0,3658.96,0.7147,916.92,427.79,218.51,True
88.5,3656.2,0.7141,912.83,427.9,219.66,True
89.0,3629.28,0.7135,920.51,430.32,219.86,True
89.5,3611.47,0.7129,916.77,429.47,215.93,True
90.0,3599.35,0.7122,919.81,428.77,216.23,True
90.5,3627.11,0.7116,921.56,422.71,215.19,True
91.0,3608.97,0.711,922.76,430.12,219.63,True
91.5,3602.99,0.7103,909.38,430.33,218.11,True
92.0,3635.12,0.7097,913.56,429.53,218.22,True
92.5,3638.02,0.709,918.05,423.55,213.31,True
93.0,3640.8,0.7083,919.46,425.05,213.98,True
93.5,3621.02,0.7076,917.68,433.21,218.64,True
94.0,3609.86,0.7069,908.05,427.54,216.9,True
94.5,3595.23,0.7062,922.25,432.56,219.67,True
95.0,3595.32,0.7055,915.76,428.81,218.18,True
95.5,3636.92,0.7048,914.14,428.8,218.47,True
96.0,3616.91,0.704,901.51,426.51,215.97,True
96.5,3582.64,0.7033,918.3,431.12,219.7,True
97.0,3611.47,0.7025,916.1,425.64,217.27,True
97.5,3582.6,0.7018,910.78,425.46,214.15,True
98.0,3601.53,0.701,907.84,430.34,218.44,True
98.5,3600.85,0.7002,908.92,424.74,216.13,True
99.0,3577.01,0.6995,906.36,422.03,213.92,True
99.5,3606.91,0.6987,908.5,418.56,216.06,True
100.0,3614.61,0.6979,911.26,426.65,216.27,True
100.5,3575.78,0.6971,899.96,424.26,216.83,True
101.0,3616.4,0.6963,910.29,422.48,213.47,True
101.5,3582.22,0.6954,905.28,421.91,214.68,True
102.0,3591.59,0.6946,901.08,420.27,216.34,True
102.5,3576.41,0.6938,904.21,422.61,213.32,True
103.0,3572.73,0.6929,909.57,417.94,211.24,True
103.5,3543.0,0.6921,901.91,421.15,215.12,True
104.0,3602.38,0.6912,887.78,421.88,218.35,True
104.5,3553.39,0.6904,898.63,418.06,213.32,True
105.0,3567.26,0.6895,907.03,425.45,214.31,True
105.5,3609.7,0.6886,899.44,424.82,214.67,True
106.0,3572.03,0.6878,900.46,428.71,216.43,True
106.5,3553.05,0.6869,902.83,417.71,213.62,True
107.0,3583.14,0.686,897.5,419.24,214.5,True
107.5,3569.46,0.6851,898.82,412.2,215.67,True
108.0,3540.84,0.6842,888.83,417.45,214.38,True
108.5,3544.34,0.6833,899.54,413.2,213.26,True
109.0,3544.23,0.6824,894.49,417.67,211.93,True
109.5,3568.12,0.6815,894.37,410.76,209.89,True
110.0,3551.09,0.6805,892.28,415.72,213.62,True
110.5,3553.53,0.6796,897.45,412.3,211.2,True
111.0,3524.82,0.6787,893.48,418.96,212.55,True
111.5,3494.31,0.6777,882.84,412.32,212.16,True
112.0,3533.83,0.6768,890.87,413.47,215.23,True
112.5,3526.12,0.6759,885.68,415.43,209.93,True
113.0,3545.06,0.6749,889.82,413.14,216.04,True
113.5,3522.44,0.674,898.92,412.49,210.17,True
114.0,3533.89,0.673,882.54,410.5,213.38,True
114.5,3541.21,0.672,884.12,415.3,214.76,True
115.0,3556.42,0.6711,889.18,416.01,208.54,True
115.5,3518.92,0.6701,881.49,411.86,211.02,True
116.0,3519.53,0.6691,894.54,410.57,212.85,True
116.5,3515.77,0.6682,884.8,410.67,212.78,True
117.0,3541.29,0.6672,891.95,411.16,212.92,True
117.5,3492.52,0.6662,882.57,412.62,213.33,True
118.0,3517.32,0.6652,886.73,410.85,213.86,True
118.5,3516.41,0.6643,879.8,409.96,205.46,True
119.0,3515.82,0.6633,862.63,403.35,212.08,True
119.5,3515.25,0.6623,874.34,405.95,213.77,True
120.0,3493.54,0.6613,890.65,407.66,211.7,True
